Elongation,Force,?,Time,
185.3722781,35.33704758,54.08412591,0.927549998,
185.4824126,35.41589737,54.10736054,0.928100014,
185.5923533,35.58238983,54.14221436,0.92865003,
185.7023686,35.45360184,54.15383354,0.929199982,
185.812369,35.33205032,54.18869108,0.929749997,
185.9223396,35.45487976,54.21192944,0.930300013,
186.0323697,35.60409164,54.23516408,0.930850029,
186.1423552,35.66383743,54.27001789,0.931399981,
186.2524301,35.58326721,54.29325998,0.931949997,
186.3624454,35.5387764,54.32811379,0.932500013,
186.4723563,35.56278992,54.35134843,0.933050028,
186.5825355,35.79142761,54.38620225,0.933599981,
186.6924465,35.72749329,54.39782515,0.934149996,
186.8024766,35.6473732,54.43267897,0.934700012,
186.9124621,35.77696609,54.45591733,0.935250028,
187.0224327,35.83511734,54.46753651,0.93579998,
187.1325225,35.79672623,54.51400578,0.936349996,
187.2424036,35.91685486,54.52562869,0.936900012,
187.3525232,35.92154694,54.5604825,0.937450027,
187.4624491,35.84854507,54.58372086,0.93799998,
187.5724494,35.88873291,54.6069555,0.938549995,
187.6824498,36.02202606,54.64181304,0.939100011,
187.7924502,35.98295975,54.6650514,0.939650027,
187.9024357,36.08457184,54.68828604,0.940199979,
188.0124062,35.99549866,54.72313985,0.940749995,
188.122496,36.17362595,54.74637821,0.941300011,
188.2325113,36.03299713,54.78123575,0.941850026,
188.3424073,36.24352646,54.80447039,0.942399979,
188.4524822,36.08301544,54.82770875,0.942949994,
188.5623634,36.12426758,54.86256257,0.94350001,
188.6724383,36.13565445,54.88580093,0.944050026,
188.7823343,36.16832352,54.92065847,0.944599978,
188.8924092,36.22755814,54.9438931,0.945149994,
189.0023947,36.27921295,54.96712774,0.94570001,
189.1123652,36.36988068,55.00198901,0.946250025,
189.2223507,36.29672623,55.02522364,0.946799978,
189.3323809,36.37967682,55.048462,0.947349993,
189.4424111,36.46789932,55.08331582,0.947900009,
189.5522922,36.35780716,55.10655046,0.948450025,
189.6624118,36.46440125,55.141408,0.948999977,
189.7723526,36.54645538,55.16464636,0.949549993,
189.8823977,36.4286499,55.18788099,0.950100009,
189.9923682,36.55801392,55.22273481,0.950650024,
190.1023388,36.71267319,55.2459769,0.951199977,
190.2123839,36.72481155,55.28083071,0.951749992,
190.3223544,36.58268356,55.30406535,0.952300008,
190.4324442,36.64910126,55.33892289,0.952850024,
190.5423254,36.70149994,55.36216125,0.953399976,
190.6523854,36.87262726,55.38539588,0.953949992,
190.7623857,36.80374527,55.42025343,0.954500008,
190.8723712,36.68876648,55.44348806,0.955050023,
190.9823418,36.82657623,55.4667227,0.955599976,
191.0923719,36.88726807,55.50158396,0.956149991,
191.2024021,36.84059143,55.5248186,0.956700007,
191.3123727,36.80710983,55.54805696,0.957250023,
191.4223135,37.00053024,55.5712916,0.957799975,
191.5323883,36.92644119,55.60614914,0.958349991,
191.6423589,37.01682663,55.6293875,0.958900007,
191.7523593,37.14160538,55.65262213,0.959450022,
191.8624341,37.0736084,55.67585677,0.959999975,
191.9724047,37.0236702,55.71071804,0.96054999,
192.0824498,37.00758743,55.74557185,0.961100006,
192.1923459,37.23833084,55.76880649,0.961650022,
192.3024207,37.21163559,55.8036603,0.962199974,
192.4124062,37.09173965,55.82689866,0.96274999,
192.5223321,37.06119156,55.85013703,0.963300006,
192.6323026,37.32884216,55.88499084,0.963850021,
192.7424073,37.29830933,55.9082292,0.964399974,
192.8523183,37.25480652,55.94308302,0.964949989,
192.9624081,37.36010361,55.96632138,0.965500005,
193.0722743,37.23189545,55.98955974,0.966050021,
193.1824088,37.28355408,56.01279438,0.966599973,
193.2923347,37.45316696,56.04764819,0.967149989,
193.402335,37.34812546,56.08250946,0.967700005,
193.5124546,37.44854355,56.10574409,0.96825002,
193.6223358,37.58993912,56.14059791,0.968799973,
193.7324107,37.68294144,56.16383627,0.969349988,
193.8423514,37.59073257,56.19869381,0.969900004,
193.9524412,37.6108017,56.21031299,0.97045002,
194.0624118,37.54944611,56.25678226,0.970999972,
194.172442,37.84646988,56.28002062,0.971549988,
194.2824274,37.63376236,56.30325526,0.972100004,
194.3924427,37.75116348,56.32649735,0.972650019,
194.5024282,37.82940674,56.34973198,0.973199972,
194.6124136,37.68948746,56.37297034,0.973749987,
194.7223991,37.87154388,56.39620498,0.974300003,
194.832474,37.73706055,56.41944334,0.974850019,
194.9423552,37.77275085,56.45430088,0.975399971,
195.0524151,37.7453804,56.47753552,0.975949987,
195.1624155,37.88479614,56.51238933,0.976500003,
195.2723414,37.90555954,56.53562769,0.977050018,
195.3823417,37.84844208,56.55886605,0.97759997,
195.4924017,37.94807816,56.58210441,0.978149986,
195.6022829,37.98297501,56.60533905,0.978700002,
195.7124025,37.8981781,56.64019287,0.979250018,
195.8222687,38.10225296,56.66343123,0.97979997,
195.9324181,38.01687241,56.69828877,0.980349986,
196.0422099,38.03633881,56.73314258,0.980900002,
196.1523294,38.11040115,56.75637722,0.981450017,
196.2623298,38.2232933,56.77961558,0.981999969,
196.37236,38.30892563,56.80285394,0.982549985,
196.4823753,38.27985764,56.83770776,0.983100001,
196.5923756,38.14473724,56.8725653,0.983650017,
196.702376,38.2828064,56.88418075,0.984199969,
196.8123764,38.28070831,56.91904202,0.984749985,
196.9224066,38.3767395,56.94227666,0.985300001,
197.0323771,38.29017258,56.97713047,0.985850016,
197.1424222,38.49403381,57.01198429,0.986399968,
197.2524226,38.47528458,57.03522637,0.986949984,
197.3624825,38.47279739,57.08169937,0.9875,
197.4724084,38.60972214,57.09331483,0.988050016,
197.5824237,38.53835678,57.11655319,0.988600032,
197.6924092,38.4817543,57.15141073,0.989149984,
197.802484,38.52965927,57.17464536,0.989699999,
197.9123801,38.63904572,57.20950291,0.990250015,
198.0224997,38.71642685,57.24435672,0.990800031,
198.1324703,38.66662598,57.26759508,0.991349983,
198.2424557,38.68992233,57.29083344,0.991899999,
198.3523369,38.75222778,57.32568726,0.992450015,
198.4624565,38.80684662,57.36054108,0.993000031,
198.5723674,38.84542847,57.38377944,0.993549983,
198.6824423,38.86685181,57.4070178,0.994099998,
198.7923235,38.9144249,57.44187161,0.994650014,
198.9023983,38.7829628,57.46510625,0.99520003,
199.0123242,39.04388046,57.48834461,0.995749982,
199.1223246,38.95130539,57.53482133,0.996299998,
199.2323399,38.96144485,57.54643679,0.996850014,
199.3422508,38.96744537,57.56967515,0.99740003,
199.4523704,38.97872543,57.60452896,0.997949982,
199.5622963,39.06945419,57.62776732,0.998499997,
199.6724308,39.09206772,57.66262487,0.999050013,
199.782297,39.21567917,57.6858595,0.999600029,
199.8923868,39.18656921,57.72071332,1.000149981,
200.0022978,39.14894104,57.7323325,1.000699997,
200.1124024,39.11675644,57.75557086,1.001250013,
200.2222836,39.25147629,57.77880922,1.001800028,
200.3324181,39.38811111,57.80204386,1.002349981,
200.4423589,39.31315231,57.83689767,1.002899996,
200.5523741,39.43135834,57.86013976,1.003450012,
200.6623596,39.3330307,57.88337439,1.004000028,
200.7723898,39.50146103,57.90661275,1.00454998,
200.8823603,39.31042862,57.92984739,1.005099996,
200.9923458,39.48049545,57.95308575,1.005650012,
201.102376,39.51824951,57.98794329,1.006200027,
201.2123466,39.52099609,58.02279711,1.00674998,
201.3222873,39.64542389,58.04603174,1.007299995,
201.4323771,39.51301193,58.08088928,1.007850011,
201.5423477,39.62618637,58.10412765,1.008400027,
201.6523927,39.53283691,58.13898146,1.008949979,
201.7623633,39.8231926,58.16221982,1.009499995,
201.8723935,39.67746735,58.19707364,1.010050011,
201.9824535,39.72988129,58.23193118,1.010600026,
202.0923495,39.88161087,58.266785,1.011149979,
202.2023797,39.73320007,58.29002336,1.011699994,
202.3123205,39.84392166,58.32487717,1.01225001,
202.4223059,39.96591949,58.34811553,1.012800026,
202.5323212,39.84041977,58.37135389,1.013349978,
202.6423067,39.96217728,58.40620771,1.013899994,
202.7523369,39.98640442,58.44106153,1.01445001,
202.8623074,40.07418442,58.46429989,1.015000025,
202.9723078,40.05197144,58.48753825,1.015549978,
203.0822933,39.95703125,58.51077288,1.016099993,
203.1922638,40.03559875,58.5456267,1.016650009,
203.302294,40.1337204,58.56886506,1.017200025,
203.4123242,40.05382156,58.59210342,1.017749977,
203.5222948,40.13895035,58.62695724,1.018299993,
203.6323398,40.23973465,58.66181478,1.018850009,
203.7423551,40.1558609,58.68504941,1.019400024,
203.8523406,40.37010956,58.71990696,1.019949977,
203.9623708,40.14980316,58.74314532,1.020499992,
204.0723413,40.21559525,58.76637995,1.021050008,
204.1823864,40.29119873,58.80123377,1.021600024,
204.2924017,40.31152725,58.82447585,1.022149976,
204.4023871,40.49637604,58.85932967,1.022699992,
204.5124173,40.44900513,58.88256431,1.023250008,
204.6223879,40.43030167,58.91741812,1.023800023,
204.7323883,40.46987915,58.94066021,1.024349976,
204.8423737,40.52112961,58.96389484,1.024899991,
204.9523443,40.53678131,58.99874866,1.025450007,
205.0624341,40.51705551,59.0336062,1.026000023,
205.1723748,40.54621887,59.05684456,1.026549975,
205.2823752,40.73955917,59.08008292,1.027099991,
205.392316,40.75026703,59.10331756,1.027650007,
205.5023611,40.66276169,59.13817137,1.028200022,
205.6123018,40.7018013,59.16140974,1.028749975,
205.7222724,40.63655853,59.19626728,1.02929999,
205.832392,40.81296158,59.21950191,1.029850006,
205.942288,40.78869247,59.25435573,1.030400022,
206.0523033,40.8175087,59.28921327,1.030949974,
206.1623484,40.87894821,59.31245163,1.03149999,
206.2722892,40.94519043,59.33568627,1.032050006,
206.3823491,40.92582703,59.37054381,1.032600021,
206.4922899,40.954319,59.39377844,1.033149974,
206.6023946,40.88904572,59.42863598,1.033699989,
206.7122906,40.86139679,59.4634898,1.034250005,
206.8224102,41.1005249,59.48672816,1.034800021,
206.9324702,40.99564743,59.52158198,1.035349973,
207.0422769,41.13379288,59.54482034,1.035899989,
207.1523517,41.23329544,59.5680587,1.036450005,
207.2623372,41.15346146,59.60291252,1.03700002,
207.3723227,41.35389709,59.63776633,1.037549973,
207.4823678,41.32078171,59.66100842,1.038099988,
207.5923979,41.21112442,59.68424305,1.038650004,
207.7023834,41.29901123,59.71909687,1.03920002,
207.812354,41.38697052,59.74233523,1.039749972,
207.9224437,41.42513657,59.77719277,1.040299988,
208.0324143,41.40273666,59.80042741,1.040850004,
208.1424445,41.37291718,59.83528122,1.041400019,
208.25243,41.49953842,59.8469004,1.041949972,
208.3624005,41.51525497,59.87013876,1.042499987,
208.4724903,41.41985321,59.90499631,1.043050003,
208.5823715,41.52755356,59.93985012,1.043600019,
208.6924314,41.60758591,59.96308476,1.044149971,
208.8023722,41.51210022,59.99793857,1.044699987,
208.9124173,41.57907867,60.03279984,1.045250003,
209.0223581,41.68201065,60.0444153,1.045800018,
209.1323584,41.68484879,60.06765366,1.04634997,
209.2424035,41.61104202,60.09088829,1.046899986,
209.3523443,41.70494461,60.13736501,1.047450002,
209.4624043,41.72805405,60.16060337,1.048000018,
209.5722854,41.72554398,60.18383801,1.04854997,
209.6823752,41.92881393,60.20707265,1.049099986,
209.7922266,41.83277512,60.24193019,1.049650002,
209.9023908,41.95057678,60.27678773,1.050200017,
210.0123316,41.91025543,60.31164154,1.050749969,
210.1222724,42.0063591,60.32326072,1.051299985,
210.232392,41.99066544,60.35811454,1.051850001,
210.3422135,42.06053925,60.3813529,1.052400017,
210.4523033,42.00238037,60.41620672,1.052949969,
210.5622292,42.03833771,60.43944508,1.053499985,
210.6723189,42.17103195,60.46267971,1.054050001,
210.7822895,41.98941422,60.49753726,1.054600016,
210.8923644,42.16381454,60.52077562,1.055149968,
211.0023797,42.22203827,60.55562943,1.055699984,
211.1123651,42.26296997,60.59048325,1.05625,
211.2223953,42.28881454,60.61372533,1.056800016,
211.3323063,42.14550018,60.63695997,1.057350032,
211.4424258,42.41372299,60.66019833,1.057899984,
211.5523964,42.4730835,60.68343297,1.058449999,
211.662367,42.29579544,60.71828678,1.059000015,
211.7724121,42.45338821,60.74152887,1.059550031,
211.8824273,42.49913025,60.7647635,1.060099983,
211.9924724,42.52639771,60.79961732,1.060649999,
212.1023536,42.4276886,60.82285568,1.061200015,
212.2124732,42.4324379,60.84609404,1.061750031,
212.3223543,42.48273087,60.88094786,1.062299983,
212.4324292,42.57836533,60.91580167,1.062849998,
212.5423253,42.5580864,60.93904004,1.063400014,
212.6523405,42.50983047,60.97389758,1.06395003,
212.762326,42.68214798,60.99713221,1.064499982,
212.8723264,42.67783737,61.03198975,1.065049998,
212.9823267,42.7933197,61.05522439,1.065600014,
213.0922675,42.70460892,61.09008193,1.06615003,
213.2022679,42.76350784,61.12493575,1.066699982,
213.3122832,42.72693634,61.14817411,1.067250061,
213.4222686,42.85488892,61.17140874,1.067800013,
213.5323137,42.84807968,61.21788546,1.068349965,
213.6422396,42.95895004,61.24112383,1.068900045,
213.7523592,42.89295959,61.26435846,1.069449997,
213.8622999,42.94681168,61.2875931,1.069999949,
213.9722705,43.07629013,61.32245436,1.070550028,
214.0823603,43.04890823,61.345689,1.071099981,
214.192301,43.00588989,61.38054281,1.07165006,
214.3024206,43.18224335,61.40378118,1.072200012,
214.4123018,43.24618912,61.43863499,1.072749964,
214.5223767,43.16611862,61.46187335,1.073300044,
214.6323621,43.19267273,61.49672717,1.073849996,
214.742288,43.22598648,61.51996553,1.074399948,
214.8524225,43.24036407,61.55481935,1.074950027,
214.9623632,43.27838135,61.57805771,1.07549998,
215.0724232,43.40582275,61.60129607,1.076050059,
215.1824087,43.29288101,61.63614988,1.076600011,
215.2924091,43.32465363,61.65938452,1.077149963,
215.402469,43.50777054,61.69424579,1.077700043,
215.5123204,43.46041489,61.71748042,1.078249995,
215.6223953,43.41271973,61.74071878,1.078799947,
215.732336,43.50979614,61.7755726,1.079350026,
215.8423364,43.46357346,61.81043014,1.079899979,
215.9523368,43.5492363,61.83366477,1.080450058,
216.062367,43.63051224,61.86851859,1.08100001,
216.1723375,43.59397125,61.89175695,1.081549962,
216.282323,43.72703552,61.93823367,1.082100042,
216.3923234,43.67615891,61.96146831,1.082649994,
216.5022939,43.73207474,61.98470667,1.083199946,
216.6122645,43.85629654,62.01956049,1.083750025,
216.7223394,43.66905212,62.04279885,1.084299978,
216.8323249,43.75242615,62.07765266,1.084850057,
216.9423103,43.77009583,62.10089102,1.085400009,
217.0523405,43.86473846,62.13574484,1.085949961,
217.1622813,43.91811371,62.15897948,1.086500041,
217.2722965,43.91610718,62.19384074,1.087049993,
217.3823267,43.90686798,62.21707538,1.087599945,
217.4922675,44.01828384,62.24031001,1.088150024,
217.6023871,44.02610016,62.27516755,1.088699977,
217.7123278,44.04317856,62.3100251,1.089250056,
217.822358,44.03887558,62.33325973,1.089800008,
217.9323435,44.0165596,62.35649809,1.09034996,
218.0423588,44.2297821,62.37973273,1.09090004,
218.1523442,44.16067505,62.41459027,1.091449992,
218.2623744,44.29582214,62.43782863,1.091999944,
218.372345,44.09726715,62.47268245,1.092550023,
218.48239,44.31099701,62.49591708,1.093099976,
218.5923606,44.31031799,62.53077835,1.093650055,
218.7023312,44.30182266,62.56563216,1.094200007,
218.8123316,44.43772888,62.58887053,1.094749959,
218.922317,44.3418045,62.61210889,1.095300039,
219.0322876,44.44852066,62.6469627,1.095849991,
219.1422731,44.41004562,62.67019361,1.096399943,
219.2523181,44.43304825,62.69343197,1.096950022,
219.3623185,44.61663055,62.71667033,1.097499975,
219.4722146,44.55770111,62.76314706,1.098050054,
219.5822448,44.60585403,62.78637797,1.098600006,
219.6922749,44.49989319,62.80961633,1.099149958,
219.8022455,44.67695236,62.84447759,1.099700038,
219.9123353,44.71281052,62.8677085,1.10024999,
220.0222313,44.6440773,62.90256977,1.100799942,
220.1323509,44.7924881,62.92580068,1.101350021,
220.2423215,44.60769653,62.94903904,1.101899974,
220.3522623,44.82418442,62.98390031,1.102450053,
220.4622924,44.8014183,63.00713122,1.103000005,
220.5722779,44.8744812,63.04198503,1.103549957,
220.6822932,44.96828079,63.0768463,1.104100037,
220.7921892,44.83418274,63.10008466,1.104649989,
220.902279,44.89501572,63.13493848,1.105199941,
221.0122794,44.95513535,63.15816939,1.10575002,
221.1222202,44.99127197,63.19303066,1.106299973,
221.2322056,45.00702667,63.21626902,1.106850052,
221.3422358,45.09153366,63.25112283,1.107400004,
221.452266,45.04920197,63.28597665,1.107949956,
221.5622514,45.1105423,63.29759955,1.108500036,
221.6723859,45.17347336,63.33245337,1.109049988,
221.7823118,45.17573166,63.35569173,1.10959994,
221.8923867,45.08286667,63.39054555,1.110150019,
222.002387,45.25318527,63.42539936,1.110699972,
222.1123576,45.36145782,63.44863772,1.111250051,
222.2223878,45.35305023,63.48349154,1.111800003,
222.3323733,45.29111862,63.51834536,1.112349955,
222.4423885,45.21047211,63.54158372,1.112900035,
222.5523293,45.46994781,63.56482208,1.113449987,
222.6623744,45.48615265,63.58806044,1.113999939,
222.7723002,45.3388176,63.62291425,1.114550018,
222.8823155,45.53290939,63.65776807,1.11509997,
222.9922414,45.56591034,63.66939098,1.11565005,
223.1023014,45.65996933,63.70424479,1.116200002,
223.2123017,45.64845657,63.72748315,1.116749954,
223.3222425,45.58050537,63.76233697,1.117300034,
223.4323323,45.66203308,63.78557533,1.117849986,
223.5422283,45.70789337,63.82042915,1.118399938,
223.6522883,45.74520493,63.84366751,1.118950017,
223.7622887,45.73635483,63.87852132,1.119499969,
223.8722593,45.74554825,63.90175968,1.120050049,
223.9822298,45.80252457,63.92499804,1.120600001,
224.0922153,45.83542633,63.95985186,1.121149953,
224.2022902,45.92058563,63.98309022,1.121700033,
224.312216,45.85381699,64.01794404,1.122249985,
224.4223058,45.86014938,64.02956694,1.122799937,
224.5322466,45.98459625,64.06441331,1.123350016,
224.6422619,45.98413467,64.08765167,1.123899968,
224.7523367,46.07310486,64.12251294,1.124450048,
224.8623222,45.93022919,64.14574385,1.125,
224.9723524,46.10440826,64.16898221,1.125549952,
225.082323,46.18351364,64.19222057,1.126100032,
225.192368,46.28442001,64.22707438,1.126649984,
225.3023833,46.21823502,64.26193565,1.127200063,
225.4123688,46.2926178,64.28517401,1.127750015,
225.5223989,46.29327393,64.30840492,1.128299967,
225.6323695,46.48095703,64.33164328,1.128850047,
225.7423699,46.35088348,64.36650455,1.129399999,
225.8523554,46.30138016,64.38973546,1.129949951,
225.9623259,46.3833313,64.40135092,1.130500031,
226.0723561,46.37599564,64.43621218,1.131049983,
226.1823416,46.58676529,64.47105855,1.131600062,
226.2923121,46.48264313,64.49430436,1.132150014,
226.4022976,46.43563843,64.51754272,1.132699966,
226.5123427,46.49863052,64.54078108,1.133250046,
226.6223133,46.67888641,64.57562745,1.133799998,
226.7322838,46.58888626,64.61048871,1.13434995,
226.8423289,46.48729706,64.64534253,1.13490003,
226.9522697,46.70649719,64.66858089,1.135449982,
227.06227,46.57770157,64.70343471,1.136000061,
227.1722704,46.6847229,64.72666562,1.136550013,
227.2822559,46.75960541,64.74991143,1.137099965,
227.3922265,46.62922287,64.77314979,1.137650045,
227.5022566,46.75540161,64.80799615,1.138199997,
227.612257,46.9007988,64.84285742,1.138749949,
227.7222276,46.92490768,64.86609578,1.139300028,
227.8323025,46.89080811,64.9009496,1.139849981,
227.9422879,47.001194,64.93580341,1.14040006,
228.0522585,46.88550186,64.95904177,1.140950012,
228.1623334,47.03835297,64.98228014,1.141499964,
228.2723039,46.99017334,65.01713395,1.142050044,
228.3823043,46.88481903,65.04037231,1.142599996,
228.4922898,47.14455032,65.06360322,1.143149948,
228.6023498,47.22560883,65.09846449,1.143700027,
228.7123501,47.16693115,65.12170285,1.14424998,
228.8223207,47.16574097,65.15655667,1.144800059,
228.9322913,47.2256546,65.17979503,1.145350011,
229.0422916,47.29707718,65.20303339,1.145899963,
229.1523069,47.21778107,65.2378872,1.146450043,
229.2622179,47.32518768,65.26112556,1.146999995,
229.3722779,47.42596817,65.29597193,1.147549947,
229.4822186,47.39617157,65.31921029,1.148100026,
229.5922488,47.42904282,65.35407156,1.148649979,
229.7022641,47.45610428,65.37730992,1.149200058,
229.8122644,47.53519058,65.40054083,1.14975001,
229.9222648,47.38935471,65.4354021,1.150299962,
230.0322652,47.49187088,65.45864046,1.150850042,
230.1423103,47.5783844,65.48187137,1.151399994,
230.2522808,47.59755707,65.51673263,1.151949946,
230.3623259,47.65527344,65.53997099,1.152500025,
230.4722965,47.5749321,65.57482481,1.153049978,
230.582267,47.63877487,65.60967863,1.153600057,
230.6923121,47.73063278,65.63290954,1.154150009,
230.8022529,47.74729538,65.6677708,1.154699961,
230.9123129,47.8240509,65.69100916,1.155250041,
231.0221791,47.66490555,65.72586298,1.155799993,
231.1322838,47.82553864,65.74910134,1.156349945,
231.2422246,47.93281937,65.7723397,1.156900024,
231.3522995,47.76459885,65.79557061,1.157449977,
231.4622402,47.89009094,65.83043188,1.158000056,
231.5723002,47.92581177,65.85367024,1.158550008,
231.6823006,47.91832733,65.8885166,1.15909996,
231.7923009,48.18288422,65.92337787,1.15965004,
231.9023013,47.99263,65.93500078,1.160199992,
232.0123166,48.14529419,65.96984714,1.160749944,
232.1223468,48.22793579,65.9930855,1.161300023,
232.2323471,48.23702621,66.02794677,1.161849976,
232.3423475,48.17892075,66.05117768,1.162400055,
232.4523479,48.2195816,66.08603895,1.162950007,
232.5623631,48.19333649,66.10927731,1.163499959,
232.6722741,48.31194687,66.13250822,1.164050039,
232.7822745,48.46660995,66.15574658,1.164599991,
232.8922749,48.194561,66.19060785,1.165149943,
233.0022603,48.4253273,66.21383876,1.165700022,
233.1122309,48.33798981,66.24869257,1.166249975,
233.2223207,48.52757645,66.27193093,1.166800054,
233.3322912,48.6171875,66.30678475,1.167350006,
233.442232,48.28310776,66.34164602,1.167899958,
233.5522622,48.55978394,66.36488438,1.168450038,
233.6622477,48.58422852,66.39973819,1.16899999,
233.7722182,48.63519669,66.42297655,1.169549942,
233.8822484,48.61766052,66.45783037,1.170100021,
233.9922786,48.57463074,66.48106128,1.170649974,
234.1022193,48.78721619,66.50429964,1.171200053,
234.2121452,48.70228577,66.53916091,1.171750005,
234.3221754,48.81458282,66.57401472,1.172299957,
234.4322056,48.82254791,66.59725308,1.172850037,
234.5421463,48.7571907,66.62049145,1.173399989,
234.6521765,48.81120682,66.65534526,1.173949941,
234.7621918,48.90317154,66.69019908,1.17450002,
234.8722219,48.77767563,66.71342999,1.175049973,
234.9821031,48.94196701,66.74829125,1.175600052,
235.0922227,48.91619873,66.77152961,1.176150004,
235.2022678,48.89389038,66.80638343,1.176699956,
235.3122383,49.07058334,66.84123725,1.177250036,
235.4223281,48.94126892,66.87609106,1.177799988,
235.5322987,49.08888626,66.91095233,1.17834994,
235.6423289,49.10364532,66.93419069,1.178900019,
235.7522696,49.13461304,66.95742905,1.179449972,
235.8623296,49.24658203,66.99227542,1.180000051,
235.9723151,49.1913147,67.01552123,1.180550003,
236.0823154,49.2216568,67.05036759,1.181099955,
236.1923158,49.30352402,67.08522886,1.181650035,
236.3023162,49.40904617,67.10846722,1.182199987,
236.4123017,49.37424469,67.14332104,1.182749939,
236.5222722,49.51569748,67.15493649,1.183300018,
236.6323024,49.42697906,67.20141321,1.18384997,
236.7423028,49.57095337,67.22464412,1.18440005,
236.8522286,49.45958328,67.24788994,1.184950002,
236.9623035,49.4799118,67.2711283,1.185499954,
237.0722294,49.57187653,67.30597466,1.186050034,
237.1822596,49.49182892,67.32921302,1.186599986,
237.2922003,49.58680725,67.36407429,1.187149938,
237.4022901,49.79616165,67.39892811,1.187700017,
237.5122607,49.6544075,67.42216647,1.188249969,
237.6221865,49.80574799,67.44540483,1.188800049,
237.7322167,49.74392319,67.46863574,1.189350001,
237.8422171,49.88612366,67.503497,1.189899953,
237.9522175,49.78062439,67.52673537,1.190450033,
238.0621582,49.81744766,67.54996628,1.190999985,
238.172248,49.84648895,67.58482009,1.191549937,
238.2823378,49.81174469,67.61968136,1.192100016,
238.3922786,50.04296494,67.64291227,1.192649968,
238.5022789,49.92582321,67.66615063,1.193200048,
238.6122793,49.88432693,67.7010119,1.19375,
238.7222946,50.10674667,67.72424281,1.194299952,
238.8322353,50.11251831,67.75910407,1.194850032,
238.9423251,50.2150116,67.78234243,1.195399984,
239.0522957,50.22286987,67.80557334,1.195950063,
239.1622663,50.16384506,67.84043461,1.196500015,
239.2722517,50.28864288,67.86367297,1.197049967,
239.3822521,50.24449539,67.89851934,1.197600047,
239.4922525,50.21153641,67.9217577,1.198149999,
239.6022528,50.38788605,67.95661151,1.198699951,
239.7122383,50.2899437,67.99147278,1.199250031,
239.8223132,50.43973541,68.01471114,1.199799983,
239.9322391,50.46596527,68.04955751,1.200350062,
240.0423139,50.31257629,68.08441877,1.200900014,
240.15221,50.45410538,68.11928004,1.201449966,
240.2622402,50.35487366,68.13088804,1.202000046,
240.3722554,50.54924774,68.16574931,1.202549998,
240.4822409,50.61201477,68.20061058,1.20309995,
240.592286,50.49919128,68.22384149,1.20365003,
240.7021672,50.66617966,68.2586953,1.204199982,
240.8122271,50.50005341,68.28193367,1.204750061,
240.9221679,50.66670609,68.30516458,1.205300013,
241.0321534,50.60599518,68.32841039,1.205849965,
241.1422133,50.77944946,68.3632642,1.206400045,
241.2521541,50.69262314,68.39811802,1.206949997,
241.3621992,50.84539413,68.42135638,1.207499949,
241.47214,50.77645493,68.44459474,1.208050028,
241.5822595,50.78299713,68.47944856,1.208599981,
241.6921407,50.86591339,68.50268692,1.20915006,
241.8022007,50.89071655,68.53753328,1.209700012,
241.912201,50.99313354,68.56077909,1.210249964,
242.0222312,50.80920029,68.59563291,1.210800044,
242.1322018,51.02954483,68.61887127,1.211349996,
242.2422469,51.11016846,68.65372509,1.211899948,
242.3522472,50.94860458,68.67696345,1.212450027,
242.462188,51.22472382,68.70020181,1.21299998,
242.5722778,51.05311966,68.73505563,1.213550059,
242.6822484,51.14996719,68.76990944,1.214100011,
242.7921891,51.17737198,68.7931478,1.214649963,
242.902264,51.20647812,68.82800162,1.215200043,
243.0122346,51.36502838,68.85123998,1.215749995,
243.1222796,51.36897659,68.8860938,1.216299947,
243.2322204,51.21339417,68.92095506,1.216850026,
243.3422357,51.53030777,68.93257052,1.217399979,
243.4521616,51.29751968,68.96742433,1.217950058,
243.5622066,51.38409424,69.00227815,1.21850001,
243.6721474,51.40544891,69.02552396,1.219049962,
243.7821627,51.39686203,69.06037033,1.219600042,
243.8922375,51.6075325,69.08360869,1.220149994,
244.0021783,51.49362183,69.10684705,1.220699946,
244.1121191,51.47963333,69.14170086,1.221250025,
244.222194,51.50236893,69.17656213,1.221799978,
244.3321645,51.71229935,69.19980049,1.222350057,
244.4420755,51.78808594,69.2230314,1.222900009,
244.5521355,51.57635117,69.25788522,1.223449961,
244.6621209,51.66383362,69.29273903,1.224000041,
244.7721362,51.78926086,69.31597739,1.224549993,
244.882077,51.82505035,69.33921576,1.225099945,
244.9921519,51.69967651,69.37406957,1.225650024,
245.1021224,51.84848022,69.39730793,1.226199977,
245.2121228,51.8690567,69.42054629,1.226750056,
245.3221828,51.9584465,69.44378465,1.227300008,
245.4321682,52.10040665,69.47863847,1.22784996,
245.5423027,52.04270935,69.50187683,1.22840004,
245.6521392,52.01998138,69.53673065,1.228949992,
245.7623035,52.12715912,69.55996901,1.229499944,
245.8722442,52.11914063,69.58320737,1.230050023,
245.9822446,52.177948,69.61805373,1.230599976,
246.0922301,52.22306442,69.652915,1.231150055,
246.2022901,52.25338745,69.67615336,1.231700007,
246.3122308,52.22108078,69.69939172,1.232249959,
246.422261,52.43216705,69.73424554,1.232800039,
246.5322912,52.32365799,69.76910681,1.233349991,
246.6422766,52.36848068,69.79233772,1.233899943,
246.7522472,52.44172287,69.82719153,1.234450022,
246.8622178,52.33977509,69.8620528,1.234999975,
246.9723076,52.34794235,69.88528371,1.235550054,
247.0822483,52.52077866,69.92014498,1.236100006,
